filename,interval_label,start,end,step,stepnumber,f0,jumpkilleffect
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.132,12,0.000377104871457586,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.143,13,0.0152590781541881,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.154,14,0.0490656322466859,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.165,15,0.0796464295217153,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.176,16,0.0909816153663593,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.187,17,0.076296981096533,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.199,18,0.0619024668621661,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.21,19,0.0619024668621661,1
021tydeligt-asp-alv-high-nst-NA-NA-NA-NA-NA,tydeligt,1.713,1.945,0.221,20,0.0619024668621661,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.012,1,-0.00399012922418991,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.024,2,-0.048935109422001,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.036,3,-0.034925115567476,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.047,4,-0.0202760327850241,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.059,5,-0.008321383773542,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.071,6,-0.00287766284122887,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.083,7,-0.00133473694134443,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.095,8,0.00572136171669474,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.107,9,0.00560522984584913,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.118,10,0.00133350322521437,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.13,11,-0.00361906771272006,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.142,12,0.00212697014046278,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.154,13,0.0116171373074327,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.166,14,0.0327090587850512,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.178,15,0.0579201196843295,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.189,16,0.0470523608150089,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.201,17,0.039326572380478,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.213,18,0.0216623616759321,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.225,19,-0.00163710956495685,1
040Borgen-unasp-bilab-low-st-NA-NA-NA-NA-NA,Borgen,2.201,2.45,0.237,20,-0.00766727840608724,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.014,1,-0.0765432718939754,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.027,2,-0.0726967347062198,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.041,3,-0.0791861599463266,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.054,4,-0.0876292311262764,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.068,5,-0.0891533346432932,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.082,6,-0.0909121724107011,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.095,7,-0.0803582074603174,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.109,8,-0.0567196892232652,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.122,9,-0.0402136157736713,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.136,10,-0.00893213089693704,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.15,11,0.00887716966747159,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.163,12,0.0204163630871268,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.177,13,0.0537558422910542,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.191,14,0.0873540561126585,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.204,15,0.117585864426739,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.218,16,0.158121540927157,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.231,17,0.168008166224051,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.245,18,0.164688103812222,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.259,19,0.152204834906071,1
040Noma-nasal-alv-high-nst-NA-NA-NA-NA-NA,Noma,3.314,3.6,0.272,20,0.135708777855973,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.025,1,0.0248917506811864,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.05,2,-0.062581166146173,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.075,3,-0.0609522155384377,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.099,4,-0.0253287754585295,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.124,5,0.0369382178377613,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.149,6,0.042350398581966,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.174,7,0.0477155706294187,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.199,8,0.0830230895476967,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.224,9,0.116236741872376,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.249,10,0.109251567220518,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.273,11,0.0700418551657745,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.298,12,0.050709852967743,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.323,13,0.0306951916756281,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.348,14,-0.0481359836853469,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.373,15,-0.0978788716706188,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.398,16,-0.121485120015737,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.423,17,-0.20244487559289,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.447,18,-0.137128676254456,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.472,19,-0.180211938689318,1
040Portugal-asp-bilab-low-nst-Polen-asp-bilab-high-st,Portugal,2.588,3.11,0.497,20,-0.246208862216319,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.01,1,-0.0330100824496364,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.02,2,-0.0330100824496364,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.03,3,-0.0328829368798603,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.04,4,-0.0344718678513904,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.05,5,-0.0500669492721345,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.06,6,-0.0533722343662719,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.07,7,-0.0469969076212916,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.08,8,-0.0270123983344941,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.09,9,-0.0117442890798602,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.1,10,-0.00922426773829882,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.11,11,0.0091656643427813,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.12,12,0.0288949807046176,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.13,13,0.0438631905386101,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.14,14,0.0527912948657806,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.15,15,0.0501287297480415,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.16,16,0.0583287963420505,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.17,17,0.0715321411207169,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.18,18,0.0913658352078135,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.19,19,0.0920634231213355,1
040Tivoli-asp-alv-high-nst-NA-NA-NA-NA-NA,Tivoli,2.45,2.66,0.2,20,0.0929568855702524,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.013,1,-0.00969592478598546,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.026,2,-0.0161043742670122,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.04,3,-0.0245789547963893,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.053,4,-0.0290795142132476,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.066,5,-0.0225396183296955,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.079,6,-0.0317586733728474,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.092,7,-0.0425492125840296,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.105,8,-0.0403461302400973,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.119,9,-0.028936768043383,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.132,10,-0.0155260356098153,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.145,11,0.00963119613590084,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.158,12,0.0341316027262332,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.171,13,0.0512341634478755,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.184,14,0.069297794296525,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.198,15,0.0919965772961291,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.211,16,0.102805690737513,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.224,17,0.10876027617539,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.237,18,0.112718320568878,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.25,19,0.105173646080771,1
040bager-unasp-bilab-low-nst-NA-NA-NA-NA-NA,bager,2.866,3.142,0.263,20,0.093901177804012,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.014,1,0.0496629448875384,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.029,2,-0.0327676529024821,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.043,3,-0.0615455269681485,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.057,4,-0.0702820369637252,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.072,5,-0.076697412591786,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.086,6,-0.0874390298404792,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.1,7,-0.0897838398550085,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.115,8,-0.0686002429727426,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.129,9,-0.0531687272656105,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.143,10,-0.0338235880804521,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.158,11,-0.0131784036166093,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.172,12,0.0130591133662296,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.186,13,0.0354745881102276,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.201,14,0.0604633082045938,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.215,15,0.0684617140098515,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.229,16,0.0732946123351939,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.244,17,0.0707096231681073,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.258,18,0.066535639944731,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.272,19,0.0544894852469189,1
040baner-unasp-bilab-low-nst-meter-nasal-bilab-high-st,baner,2.269,2.57,0.287,20,0.0398010724678561,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.02,1,-0.320799085343551,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.039,2,-0.256111784560872,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.059,3,-0.22843256622393,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.078,4,-0.242412331081239,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.098,5,-0.22960604102254,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.117,6,-0.181703480672584,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.137,7,-0.130404312365738,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.156,8,-0.0722559693380898,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.176,9,-0.0249512509779925,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.195,10,-0.00957269894870946,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.215,11,0.00950959977323435,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.234,12,0.0286452018746744,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.254,13,0.0471583872969058,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.273,14,0.0650803294830918,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.293,15,0.0824435206817914,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.312,16,0.0992744883619946,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.332,17,0.115608045383461,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.351,18,0.0956154378140952,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.371,19,0.0671622939132986,1
040basen-unasp-bilab-low-nst-byen-unasp-bilab-high-st,basen,1.348,1.758,0.39,20,0.0671622939132986,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.01,1,0.0368522022847162,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.02,2,0.0352516468776542,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.029,3,0.00568505337009486,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.039,4,0.00639169308542046,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.049,5,0.00541427872762265,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.059,6,0.00443113272026688,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.069,7,0.00345034167624226,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.079,8,0.00246785807817912,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.088,9,0.00147960638125611,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.098,10,0.000493715153416601,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.108,11,-0.000493884169108615,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.118,12,-0.00148728843508157,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.128,13,-0.00247832673680177,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.137,14,-0.00347108887810858,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.147,15,-0.00446969320871901,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.157,16,-0.00546592609144345,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.167,17,-0.00646802623729215,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.177,18,-0.0360259680870716,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.187,19,-0.0529961350576556,1
040bier-unasp-bilab-high-st-NA-NA-NA-NA-NA,bier,2.404,2.61,0.196,20,-0.0625406255416061,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.01,1,0.0498002914233872,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.02,2,0.0479795634476812,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.03,3,0.0127750846675052,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.04,4,7.20438924119092e-05,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.05,5,-0.00472198214386542,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.06,6,-0.0115653054077951,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.07,7,-0.0174848627345453,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.08,8,-0.0255954659194976,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.09,9,-0.0337883064638582,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.1,10,-0.0342618283370896,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.11,11,-0.0314532848757168,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.121,12,-0.023008173031185,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.131,13,-0.0145679400198164,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.141,14,-7.20474902487762e-05,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.151,15,0.0187005631116242,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.161,16,0.0345071704147749,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.171,17,0.0535190944916505,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.181,18,0.0564848422171744,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.191,19,0.0564848422171744,1
040bule-unasp-bilab-high-nst-NA-NA-NA-NA-NA,bule,1.992,2.203,0.201,20,0.0564848422171744,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.013,1,0.078490959959725,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.027,2,0.0282245644843875,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.04,3,0.0301657110056666,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.054,4,0.0289517849903591,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.067,5,0.0352469486576134,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.081,6,0.0268311009052058,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.094,7,0.00792441672734098,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.108,8,-0.00953952378277618,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.121,9,-0.0353818424064668,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.135,10,-0.0476552547608884,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.148,11,-0.0330499036381427,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.161,12,-0.00776225322956512,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.175,13,0.00140531083831833,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.188,14,0.0201871900261494,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.202,15,0.014826163612341,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.215,16,-0.0014066810685138,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.229,17,-0.00848267988420034,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.242,18,-0.015651072725175,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.256,19,-0.0376919443047257,1
040byen-unasp-bilab-high-st-basen-unasp-bilab-low-nst,byen,2.46,2.742,0.269,20,-0.0642145459049778,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.008,1,0,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.016,2,0,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.024,3,-0.0060719301573537,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.032,4,-0.0125360275990621,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.04,5,-0.0158662865915517,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.048,6,-0.0160196789419631,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.057,7,-0.0164107602384361,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.065,8,-0.017099487473781,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.073,9,-0.0164800925014591,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.081,10,-0.0116560018944261,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.089,11,-0.00206059393072347,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.097,12,0.00923959131043769,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.105,13,0.0170606279612464,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.113,14,0.0182389023696685,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.121,15,0.0335410658347588,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.129,16,0.037301604625705,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.137,17,0.0442237866845861,1
040byge-unasp-bilab-high-nst-NA-NA-NA-NA-NA,byge,1.684,1.853,0.145,18,0.0536424067547399,1
